,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,,winner
97,2408,5338,8027,0.299987542,0.665005606,"2,930",36.50%,AR,Ashley ,5003,,TRUMP
98,4163,14655,19572,0.212701819,0.748773758,"10,492",53.61%,AR,Baxter ,5005,,TRUMP
99,27894,60751,94262,0.295919883,0.644490887,"32,857",34.86%,AR,Benton ,5007,,TRUMP
100,2925,12225,15912,0.183823529,0.768288084,"9,300",58.45%,AR,Boone ,5009,,TRUMP
101,1317,2163,3617,0.364113907,0.5980094,846,23.39%,AR,Bradley ,5011,,TRUMP
102,636,1554,2250,0.282666667,0.690666667,918,40.80%,AR,Calhoun ,5013,,TRUMP
103,3334,6773,10656,0.312875375,0.635604354,"3,439",32.27%,AR,Carroll ,5015,,TRUMP
104,2350,1716,4149,0.566401543,0.413593637,634,15.28%,AR,Chicot ,5017,,CLINTON
105,3606,4398,8365,0.431081889,0.525762104,792,9.47%,AR,Clark ,5019,,TRUMP
106,1999,3779,5978,0.334392774,0.632151221,"1,780",29.78%,AR,Clay ,5021,,TRUMP
107,2101,9454,11968,0.175551471,0.78993984,"7,353",61.44%,AR,Cleburne ,5023,,TRUMP
108,723,2460,3299,0.21915732,0.745680509,"1,737",52.65%,AR,Cleveland ,5025,,TRUMP
109,3140,5456,8837,0.355324205,0.617404096,"2,316",26.21%,AR,Columbia ,5027,,TRUMP
110,2655,4844,7837,0.338777593,0.618093658,"2,189",27.93%,AR,Conway ,5029,,TRUMP
111,10474,22798,34968,0.299531,0.651967513,"12,324",35.24%,AR,Craighead ,5031,,TRUMP
112,4476,16655,22155,0.202031144,0.751749041,"12,179",54.97%,AR,Crawford ,5033,,TRUMP
113,8368,6953,15798,0.529687302,0.440119002,"1,415",8.96%,AR,Crittenden ,5035,,CLINTON
114,1995,4577,6831,0.292050944,0.67003367,"2,582",37.80%,AR,Cross ,5037,,TRUMP
115,1165,1507,2741,0.425027362,0.549799343,342,12.48%,AR,Dallas ,5039,,TRUMP
116,2227,1915,4226,0.526975864,0.453147184,312,7.38%,AR,Desha ,5041,,CLINTON
117,2364,3967,6552,0.360805861,0.60546398,"1,603",24.47%,AR,Drew ,5043,,TRUMP
118,14525,29170,46364,0.313281857,0.629151928,"14,645",31.59%,AR,Faulkner ,5045,,TRUMP
119,1376,5034,6698,0.205434458,0.751567632,"3,658",54.61%,AR,Franklin ,5047,,TRUMP
120,1067,3470,4744,0.224915683,0.731450253,"2,403",50.65%,AR,Fulton ,5049,,TRUMP
121,12283,26053,40337,0.304509507,0.645883432,"13,770",34.14%,AR,Garland ,5051,,TRUMP
122,1407,5160,6855,0.205251641,0.75273523,"3,753",54.75%,AR,Grant ,5053,,TRUMP
123,3056,10698,14422,0.211898488,0.741783386,"7,642",52.99%,AR,Greene ,5055,,TRUMP
124,2371,4391,6984,0.339490263,0.628722795,"2,020",28.92%,AR,Hempstead ,5057,,TRUMP
125,3137,8153,11815,0.265509945,0.690055015,"5,016",42.45%,AR,Hot Spring ,5059,,TRUMP
126,1350,3155,4634,0.291324989,0.68083729,"1,805",38.95%,AR,Howard ,5061,,TRUMP
127,2878,9925,13443,0.214089117,0.738302462,"7,047",52.42%,AR,Independence ,5063,,TRUMP
128,1111,4042,5396,0.205893254,0.749073388,"2,931",54.32%,AR,Izard ,5065,,TRUMP
129,1583,3262,5093,0.310818771,0.640486943,"1,679",32.97%,AR,Jackson ,5067,,TRUMP
130,15721,9231,25683,0.612116965,0.359420628,"6,490",25.27%,AR,Jefferson ,5069,,CLINTON
131,2421,6072,8997,0.269089697,0.674891631,"3,651",40.58%,AR,Johnson ,5071,,TRUMP
132,1028,1750,2835,0.362610229,0.617283951,722,25.47%,AR,Lafayette ,5073,,TRUMP
133,1263,4064,5629,0.224373779,0.721975484,"2,801",49.76%,AR,Lawrence ,5075,,TRUMP
134,1735,1229,3004,0.577563249,0.409121172,506,16.84%,AR,Lee ,5077,,CLINTON
135,1252,2455,3814,0.328264289,0.643681175,"1,203",31.54%,AR,Lincoln ,5079,,TRUMP
136,1397,3604,5192,0.269067797,0.694144838,"2,207",42.51%,AR,Little River ,5081,,TRUMP
137,1712,5737,7839,0.218395203,0.731853553,"4,025",51.35%,AR,Logan ,5083,,TRUMP
138,5638,19902,26766,0.210640365,0.743555257,"14,264",53.29%,AR,Lonoke ,5085,,TRUMP
139,1587,4917,6782,0.234001769,0.725007372,"3,330",49.10%,AR,Madison ,5087,,TRUMP
140,1377,5077,6718,0.204971718,0.755730872,"3,700",55.08%,AR,Marion ,5089,,TRUMP
141,4273,11293,16015,0.266812363,0.705151421,"7,020",43.83%,AR,Miller ,5091,,TRUMP
142,5621,6988,12995,0.432550981,0.537745287,"1,367",10.52%,AR,Mississippi ,5093,,TRUMP
143,1298,1400,2766,0.469269704,0.506146059,102,3.69%,AR,Monroe ,5095,,TRUMP
144,735,2573,3445,0.213352685,0.746879536,"1,838",53.35%,AR,Montgomery ,5097,,TRUMP
145,1156,2001,3233,0.357562635,0.618929787,845,26.14%,AR,Nevada ,5099,,TRUMP
146,699,2875,3731,0.187349236,0.770570893,"2,176",58.32%,AR,Newton ,5101,,TRUMP
147,4320,5347,9881,0.437202712,0.541139561,"1,027",10.39%,AR,Ouachita ,5103,,TRUMP
148,1035,2979,4213,0.24566817,0.70709708,"1,944",46.14%,AR,Perry ,5105,,TRUMP
149,4292,2443,6894,0.622570351,0.354366115,"1,849",26.82%,AR,Phillips ,5107,,CLINTON
150,684,3150,3956,0.172901921,0.796258847,"2,466",62.34%,AR,Pike ,5109,,TRUMP
151,1878,3149,5283,0.355479841,0.596062843,"1,271",24.06%,AR,Poinsett ,5111,,TRUMP
152,1210,6606,8121,0.148996429,0.81344662,"5,396",66.45%,AR,Polk ,5113,,TRUMP
153,4818,15694,21545,0.223624971,0.72842887,"10,876",50.48%,AR,Pope ,5115,,TRUMP
154,812,2503,3404,0.238542891,0.735311398,"1,691",49.68%,AR,Prairie ,5117,,TRUMP
155,89377,61182,157728,0.566652719,0.387895618,"28,195",17.88%,AR,Pulaski ,5119,,CLINTON
156,1425,4508,6313,0.225724695,0.714082053,"3,083",48.84%,AR,Randolph ,5121,,TRUMP
157,13247,35852,51971,0.254892151,0.68984626,"22,605",43.50%,AR,Saline ,5125,,TRUMP
158,507,2378,3017,0.16804773,0.788200199,"1,871",62.02%,AR,Scott ,5127,,TRUMP
159,601,2955,3698,0.162520281,0.799080584,"2,354",63.66%,AR,Searcy ,5129,,TRUMP
160,12184,28769,43557,0.279725417,0.660490851,"16,585",38.08%,AR,Sebastian ,5131,,TRUMP
161,1075,3281,4517,0.237989816,0.726367058,"2,206",48.84%,AR,Sevier ,5133,,TRUMP
162,1472,5405,7190,0.20472879,0.751738526,"3,933",54.70%,AR,Sharp ,5135,,TRUMP
163,4031,3195,7412,0.543847814,0.431057744,836,11.28%,AR,St. Francis ,5123,,CLINTON
164,1189,4081,5527,0.215125746,0.738375249,"2,892",52.32%,AR,Stone ,5137,,TRUMP
165,5667,10201,16338,0.346860081,0.624372628,"4,534",27.75%,AR,Union ,5139,,TRUMP
166,1547,5382,7111,0.217550274,0.756855576,"3,835",53.93%,AR,Van Buren ,5141,,TRUMP
167,32296,40418,78153,0.413240695,0.517165048,"8,122",10.39%,AR,Washington ,5143,,TRUMP
168,5157,21038,27451,0.187862009,0.766383738,"15,881",57.85%,AR,White ,5145,,TRUMP
169,1117,1344,2550,0.438039216,0.527058824,227,8.90%,AR,Woodruff ,5147,,TRUMP
170,1472,4600,6389,0.230395993,0.719987478,"3,128",48.96%,AR,Yell ,5149,,TRUMP
171,12196,5315,18659,0.653625596,0.284849134,"6,881",36.88%,AZ,Apache ,4001,,CLINTON
172,15291,25036,43147,0.354393121,0.580248916,"9,745",22.59%,AZ,Cochise ,4003,,TRUMP
173,25308,16573,44929,0.563288744,0.368870885,"8,735",19.44%,AZ,Coconino ,4005,,CLINTON
174,6746,13672,21398,0.315263109,0.638938219,"6,926",32.37%,AZ,Gila ,4007,,TRUMP
175,3301,8025,11939,0.276488818,0.672166848,"4,724",39.57%,AZ,Graham ,4009,,TRUMP
176,1092,1892,3243,0.336725254,0.583410422,800,24.67%,AZ,Greenlee ,4011,,TRUMP
177,1318,3381,4931,0.267288582,0.685662137,"2,063",41.84%,AZ,La Paz ,4012,,TRUMP
178,549040,590465,1201934,0.456797129,0.491262415,"41,425",3.45%,AZ,Maricopa ,4013,,TRUMP
179,16485,54656,74189,0.222202752,0.73671299,"38,171",51.45%,AZ,Mohave ,4015,,TRUMP
180,15362,18165,35409,0.433844503,0.513005168,"2,803",7.92%,AZ,Navajo ,4017,,TRUMP
181,195649,147019,360762,0.542321531,0.40752352,"48,630",13.48%,AZ,Pima ,4019,,CLINTON
182,35737,53857,93805,0.380971164,0.574137839,"18,120",19.32%,AZ,Pinal ,4021,,TRUMP
183,10684,3650,14926,0.715797936,0.244539729,"7,034",47.13%,AZ,Santa Cruz ,4023,,CLINTON
184,29705,58862,92780,0.320165984,0.634425523,"29,157",31.43%,AZ,Yavapai ,4025,,TRUMP
185,18336,20586,40759,0.449863834,0.505066366,"2,250",5.52%,AZ,Yuma ,4027,,TRUMP
186,486351,91189,613195,0.793142475,0.148711258,"395,162",64.44%,CA,Alameda ,6001,,CLINTON
187,318,211,575,0.553043478,0.366956522,107,18.61%,CA,Alpine ,6003,,CLINTON
188,5904,10239,17186,0.343535436,0.595775631,"4,335",25.22%,CA,Amador ,6005,,TRUMP
189,38676,42193,87847,0.440265462,0.480300978,"3,517",4.00%,CA,Butte ,6007,,TRUMP
190,7738,13072,22334,0.34646727,0.585295961,"5,334",23.88%,CA,Calaveras ,6009,,TRUMP
191,2659,3551,6594,0.403245375,0.538519867,892,13.53%,CA,Colusa ,6011,,TRUMP
192,286658,105819,415972,0.689128114,0.254389719,"180,839",43.47%,CA,Contra Costa ,6013,,CLINTON
193,3485,5134,9361,0.372289285,0.548445679,"1,649",17.62%,CA,Del Norte ,6015,,TRUMP
194,35243,47633,89228,0.394976913,0.533834671,"12,390",13.89%,CA,El Dorado ,6017,,TRUMP
195,123660,113949,250264,0.494118211,0.455315187,"9,711",3.88%,CA,Fresno ,6019,,CLINTON
196,3065,5788,9379,0.326793901,0.617123361,"2,723",29.03%,CA,Glenn ,6021,,TRUMP
197,19596,10883,33636,0.582590082,0.323552147,"8,713",25.90%,CA,Humboldt ,6023,,CLINTON
198,28467,11295,41751,0.68182798,0.270532442,"17,172",41.13%,CA,Imperial ,6025,,CLINTON
199,3155,4248,7996,0.394572286,0.531265633,"1,093",13.67%,CA,Inyo ,6027,,TRUMP
200,86481,119164,217725,0.397202894,0.547314273,"32,683",15.01%,CA,Kern ,6029,,TRUMP
201,12902,17446,32250,0.400062016,0.54096124,"4,544",14.09%,CA,Kings ,6031,,TRUMP
202,6240,5752,13045,0.478344193,0.440935224,488,3.74%,CA,Lake ,6033,,CLINTON
203,2224,7574,10422,0.213394742,0.726731913,"5,350",51.33%,CA,Lassen ,6035,,TRUMP
204,1893770,620285,2652072,0.714071865,0.233886938,"1,273,485",48.02%,CA,Los Angeles ,6037,,CLINTON
205,13283,19221,34263,0.38767767,0.560984152,"5,938",17.33%,CA,Madera ,6039,,TRUMP
206,86650,17531,109941,0.788150008,0.159458255,"69,119",62.87%,CA,Marin ,6041,,CLINTON
207,3122,5185,8877,0.351695393,0.584093725,"2,063",23.24%,CA,Mariposa ,6043,,TRUMP
208,6905,3571,11435,0.603847836,0.312286839,"3,334",29.16%,CA,Mendocino ,6045,,CLINTON
209,21856,18486,42523,0.513980669,0.434729441,"3,370",7.93%,CA,Merced ,6047,,CLINTON
210,798,2413,3359,0.237570706,0.718368562,"1,615",48.08%,CA,Modoc ,6049,,TRUMP
211,2696,2080,5154,0.523088863,0.403570043,616,11.95%,CA,Mono ,6051,,CLINTON
212,64733,26378,96676,0.669587074,0.272849518,"38,355",39.67%,CA,Monterey ,6053,,CLINTON
213,26161,11946,40393,0.647661724,0.295744312,"14,215",35.19%,CA,Napa ,6055,,CLINTON
214,16199,14686,33258,0.48707078,0.441577966,"1,513",4.55%,CA,Nevada ,6057,,CLINTON
215,556544,472669,1092116,0.509601544,0.432801094,"83,875",7.68%,CA,Orange ,6059,,CLINTON
216,61969,78977,150532,0.411666622,0.524652566,"17,008",11.30%,CA,Placer ,6061,,TRUMP
217,3224,5079,8830,0.365118913,0.575198188,"1,855",21.01%,CA,Plumas ,6063,,TRUMP
218,339145,309514,683612,0.496107441,0.452762678,"29,631",4.33%,CA,Riverside ,6065,,CLINTON
219,273768,163024,467526,0.585567434,0.348695046,"110,744",23.69%,CA,Sacramento ,6067,,CLINTON
220,10050,6471,17572,0.57193262,0.368256317,"3,579",20.37%,CA,San Benito ,6069,,CLINTON
221,312517,253962,598783,0.521920295,0.424130278,"58,555",9.78%,CA,San Bernardino ,6071,,CLINTON
222,567243,386807,1011651,0.560710166,0.382352214,"180,436",17.84%,CA,San Diego ,6073,,CLINTON
223,312443,34493,365295,0.855316936,0.094425054,"277,950",76.09%,CA,San Francisco ,6075,,CLINTON
224,89791,68316,166647,0.53880958,0.409944373,"21,475",12.89%,CA,San Joaquin ,6077,,CLINTON
225,63001,52672,124575,0.505727473,0.422813566,"10,329",8.29%,CA,San Luis Obispo ,6079,,CLINTON
226,219580,53731,287499,0.763759178,0.186891085,"165,849",57.69%,CA,San Mateo ,6081,,CLINTON
227,100120,53740,164224,0.609655105,0.32723597,"46,380",28.24%,CA,Santa Barbara ,6083,,CLINTON
228,483472,137452,659148,0.73348019,0.208529799,"346,020",52.50%,CA,Santa Clara ,6085,,CLINTON
229,85185,20158,113509,0.750469126,0.177589442,"65,027",57.29%,CA,Santa Cruz ,6087,,CLINTON
230,20471,47587,72554,0.282148469,0.655883893,"27,116",37.37%,CA,Shasta ,6089,,TRUMP
231,601,1048,1804,0.333148559,0.580931264,447,24.78%,CA,Sierra ,6091,,TRUMP
232,7106,11212,19836,0.358237548,0.565234926,"4,106",20.70%,CA,Siskiyou ,6093,,TRUMP
233,97159,49595,156067,0.622546727,0.317780184,"47,564",30.48%,CA,Solano ,6095,,CLINTON
234,116027,37421,164060,0.707222967,0.22809338,"78,606",47.91%,CA,Sonoma ,6097,,CLINTON
235,73939,72960,156141,0.473539941,0.467269968,979,0.63%,CA,Stanislaus ,6099,,CLINTON
236,11831,16780,30429,0.38880673,0.551447632,"4,949",16.26%,CA,Sutter ,6101,,TRUMP
237,6571,14981,22875,0.287256831,0.654907104,"8,410",36.77%,CA,Tehama ,6103,,TRUMP
238,1876,2409,4716,0.397794741,0.510814249,533,11.30%,CA,Trinity ,6105,,TRUMP
239,39099,50488,94571,0.413435408,0.533863447,"11,389",12.04%,CA,Tulare ,6107,,TRUMP
240,8580,13486,23472,0.365541922,0.574556919,"4,906",20.90%,CA,Tuolumne ,6109,,TRUMP
241,170489,118764,307881,0.553749663,0.385746441,"51,725",16.80%,CA,Ventura ,6111,,CLINTON
242,34460,13178,50623,0.680718251,0.260316457,"21,282",42.04%,CA,Yolo ,6113,,CLINTON
243,7234,12313,21058,0.343527401,0.584718397,"5,079",24.12%,CA,Yuba ,6115,,TRUMP
244,86471,73807,175125,0.493767309,0.421453248,"12,664",7.23%,CO,Adams ,8001,,CLINTON
245,3168,3031,6897,0.459330144,0.439466435,137,1.99%,CO,Alamosa ,8003,,CLINTON
246,148365,109638,281658,0.526755853,0.389259314,"38,727",13.75%,CO,Arapahoe ,8005,,CLINTON
247,2489,4234,7290,0.341426612,0.58079561,"1,745",23.94%,CO,Archuleta ,8007,,TRUMP
248,278,1716,2107,0.131941149,0.814428097,"1,438",68.25%,CO,Baca ,8009,,TRUMP
249,581,1166,1892,0.307082452,0.61627907,585,30.92%,CO,Bent ,8011,,TRUMP
250,124715,38766,176735,0.705661018,0.219345348,"85,949",48.63%,CO,Boulder ,8013,,CLINTON
251,19530,14272,37342,0.523003588,0.38219699,"5,258",14.08%,CO,Broomfield ,8014,,CLINTON
252,4773,5283,10999,0.433948541,0.480316392,510,4.64%,CO,Chaffee ,8015,,TRUMP
253,127,905,1076,0.11802974,0.841078067,778,72.30%,CO,Cheyenne ,8017,,TRUMP
254,2585,2426,5532,0.467281273,0.438539407,159,2.87%,CO,Clear Creek ,8019,,CLINTON
255,1753,1885,3970,0.441561713,0.474811083,132,3.32%,CO,Conejos ,8021,,TRUMP
256,1109,581,1820,0.609340659,0.319230769,528,29.01%,CO,Costilla ,8023,,CLINTON
257,336,1069,1511,0.222369292,0.707478491,733,48.51%,CO,Crowley ,8025,,TRUMP
258,797,2059,3064,0.260117493,0.671997389,"1,262",41.19%,CO,Custer ,8027,,TRUMP
259,4048,11584,16661,0.242962607,0.695276394,"7,536",45.23%,CO,Delta ,8029,,TRUMP
260,174611,43637,232291,0.751690767,0.187854889,"130,974",56.38%,CO,Denver ,8031,,CLINTON
261,227,936,1230,0.184552846,0.76097561,709,57.64%,CO,Dolores ,8033,,TRUMP
262,67045,100178,182918,0.366530358,0.547666167,"33,133",18.11%,CO,Douglas ,8035,,TRUMP
263,12652,8153,22611,0.559550661,0.36057671,"4,499",19.90%,CO,Eagle ,8037,,CLINTON
264,3056,11536,15689,0.194786156,0.735292243,"8,480",54.05%,CO,Elbert ,8039,,TRUMP
265,105807,176506,313273,0.337746949,0.563425511,"70,699",22.57%,CO,El Paso ,8041,,TRUMP
266,5275,15066,21880,0.241087751,0.68857404,"9,791",44.75%,CO,Fremont ,8043,,TRUMP
267,11205,13071,26328,0.425592525,0.496467639,"1,866",7.09%,CO,Garfield ,8045,,TRUMP
268,1634,1564,3574,0.457190823,0.437604924,70,1.96%,CO,Gilpin ,8047,,CLINTON
269,3319,4467,8513,0.38987431,0.524726888,"1,148",13.49%,CO,Grand ,8049,,TRUMP
270,5068,3250,9299,0.545004839,0.349499946,"1,818",19.55%,CO,Gunnison ,8051,,CLINTON
271,197,339,589,0.334465195,0.575551783,142,24.11%,CO,Hinsdale ,8053,,TRUMP
272,1631,1875,3772,0.432396607,0.497083775,244,6.47%,CO,Huerfano ,8055,,TRUMP
273,171,628,862,0.19837587,0.728538283,457,53.02%,CO,Jackson ,8057,,TRUMP
274,151885,130233,309529,0.490697156,0.420745714,"21,652",7.00%,CO,Jefferson ,8059,,CLINTON
275,91,726,853,0.106682298,0.851113716,635,74.44%,CO,Kiowa ,8061,,TRUMP
276,526,2894,3613,0.145585386,0.800996402,"2,368",65.54%,CO,Kit Carson ,8063,,TRUMP
277,1600,1264,3175,0.503937008,0.398110236,336,10.58%,CO,Lake ,8065,,CLINTON
278,15300,12471,30722,0.498014452,0.405930603,"2,829",9.21%,CO,La Plata ,8067,,CLINTON
279,92170,82624,193897,0.475355472,0.426123148,"9,546",4.92%,CO,Larimer ,8069,,CLINTON
280,2614,3656,6693,0.390557299,0.546242343,"1,042",15.57%,CO,Las Animas ,8071,,TRUMP
281,399,1873,2402,0.166111574,0.779766861,"1,474",61.37%,CO,Lincoln ,8073,,TRUMP
282,1843,7272,9702,0.189960833,0.749536178,"5,429",55.96%,CO,Logan ,8075,,TRUMP
283,20958,48129,74876,0.279902773,0.642782734,"27,171",36.29%,CO,Mesa ,8077,,TRUMP
284,237,344,652,0.363496933,0.527607362,107,16.41%,CO,Mineral ,8079,,TRUMP
285,874,5293,6510,0.134254992,0.813056836,"4,419",67.88%,CO,Moffat ,8081,,TRUMP
286,3920,7771,12706,0.308515662,0.611600819,"3,851",30.31%,CO,Montezuma ,8083,,TRUMP
287,5438,14303,21070,0.258092074,0.678832463,"8,865",42.07%,CO,Montrose ,8085,,TRUMP
288,3128,8104,11888,0.263122476,0.681695828,"4,976",41.86%,CO,Morgan ,8087,,TRUMP
289,1719,2988,5038,0.341206828,0.593092497,"1,269",25.19%,CO,Otero ,8089,,TRUMP
290,1690,1337,3287,0.514146638,0.406753879,353,10.74%,CO,Ouray ,8091,,CLINTON
291,3351,6053,10245,0.327086384,0.590824793,"2,702",26.37%,CO,Park ,8093,,TRUMP
292,436,1791,2332,0.186963979,0.768010292,"1,355",58.10%,CO,Phillips ,8095,,TRUMP
293,7239,2522,10387,0.696928853,0.242803504,"4,717",45.41%,CO,Pitkin ,8097,,CLINTON
294,1173,3508,4978,0.235636802,0.704700683,"2,335",46.91%,CO,Prowers ,8099,,TRUMP
295,27945,27746,60112,0.46488222,0.461571733,199,0.33%,CO,Pueblo ,8101,,CLINTON
296,433,2782,3436,0.126018626,0.809662398,"2,349",68.36%,CO,Rio Blanco ,8103,,TRUMP
297,1985,3060,5488,0.361698251,0.557580175,"1,075",19.59%,CO,Rio Grande ,8105,,TRUMP
298,7487,5149,13772,0.543639268,0.373874528,"2,338",16.98%,CO,Routt ,8107,,CLINTON
299,1345,1109,2707,0.496859993,0.409678611,236,8.72%,CO,Saguache ,8109,,CLINTON
300,265,215,506,0.523715415,0.424901186,50,9.88%,CO,San Juan ,8111,,CLINTON
301,2960,1030,4311,0.686615634,0.238923684,"1,930",44.77%,CO,San Miguel ,8113,,CLINTON
302,267,1015,1364,0.195747801,0.744134897,748,54.84%,CO,Sedgwick ,8115,,TRUMP
303,9502,5064,16061,0.591619451,0.315297927,"4,438",27.63%,CO,Summit ,8117,,CLINTON
304,3547,9580,14203,0.249735971,0.674505386,"6,033",42.48%,CO,Teller ,8119,,TRUMP
305,289,2284,2708,0.106720827,0.843426883,"1,995",73.67%,CO,Washington ,8121,,TRUMP
306,45869,75882,133790,0.342843262,0.567172434,"30,013",22.43%,CO,Weld ,8123,,TRUMP
307,701,3755,4664,0.150300172,0.805102916,"3,054",65.48%,CO,Yuma ,8125,,TRUMP
